dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
SDSS17,80000,20000,12,3,0.9343,0.9333408865557874,0.2260114469809808,12.326184034347534,155.1236207485199,ok,
MagicTelescope,15216,3804,9,2,0.8359621451104101,0.8279798208889809,0.3770814365257398,0.5374164581298828,11.831265211105348,ok,
allrep,3017,755,29,4,0.9682119205298012,0.9535683047428644,0.0859544983392709,0.3386437892913818,6.439121246337891,ok,
compass,13315,3329,17,2,0.6990087113247221,0.6989338399782858,0.5880625894608016,0.442089319229126,16.00909733772278,ok,
gina_agnostic,2774,694,970,2,0.7204610951008645,0.718373690103671,0.5821836347171183,1.9908709526062007,59.98574590682984,ok,
online_shoppers,9864,2466,14,2,0.8527980535279805,0.7920682607809288,0.3116976238961553,0.3711867332458496,10.302167892456056,ok,
seismic+bumps,2067,517,18,2,0.9342359767891684,0.9024719535783364,0.2326519022490334,0.3154771327972412,2.5292317867279053,ok,
sylvine,4099,1025,20,2,0.7434146341463415,0.743331084578054,0.5355824051116875,0.3451128005981445,7.945590257644653,ok,
wine-quality-white,3918,980,11,7,0.6183673469387755,0.5765145192686464,0.9670352132721736,0.5519042015075684,3.5143022537231445,ok,
ASP-POTASSCO-classification,1035,259,141,11,0.3861003861003861,0.3632042909868621,1.7128396309574363,12.1281578540802,5.589315414428711,ok,
BNG(cmc),44236,11060,9,3,0.5510849909584087,0.5425376279825698,0.9288872149470322,0.927919864654541,53.95139122009277,ok,
Customer_Personality_Analysis,1792,448,24,2,0.8705357142857143,0.831125262605042,0.2941069540334876,0.3684985637664795,2.261198043823242,ok,
Diabetic_Retinopathy_Debrecen,920,231,19,2,0.645021645021645,0.6435825435825436,0.618336791026729,0.6287481784820557,0.6897954940795898,ok,
E-CommereShippingData,8799,2200,10,2,0.6245454545454545,0.600265082496892,0.555649546369295,0.3889422416687011,5.757922887802124,ok,
