dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
ASP-POTASSCO-classification,1035,259,141,11,0.4324324324324324,0.4151556064362129,1.6729209163812802,12.11594820022583,10.264789581298828,ok,
BNG(cmc),44236,11060,9,3,0.5482820976491862,0.5378325096264311,0.9415736436322264,0.6337361335754395,37.442442893981934,ok,
FOREX_audcad-day-High,1467,367,10,2,0.5912806539509536,0.5862531967735664,0.6648605384446051,0.3437881469726562,0.4113900661468506,ok,
FOREX_audcad-hour-High,35060,8765,10,2,0.5744438106103822,0.5503294197401899,0.6819631285710376,0.4853687286376953,29.561597108840942,ok,
FOREX_audusd-hour-High,35060,8765,10,2,0.5315459212778094,0.3789355052478846,0.68933792653159,0.4870338439941406,24.1751651763916,ok,
Fitness_Club_c,1200,300,6,2,0.77,0.7434033832037962,0.4941865811568183,0.3161604404449463,0.3220987319946289,ok,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,1280,320,20,2,0.5375,0.5348837209302326,0.6873021025868704,0.3090837001800537,0.4896440505981445,ok,
Gender_Gap_in_Spanish_WP,3796,950,13,3,0.588421052631579,0.4384100993223799,0.8464361678100933,0.3111755847930908,1.6094558238983154,ok,
HR_Analytics_Job_Change_of_Data_Scientists,15326,3832,13,2,0.7661795407098121,0.7055583958336009,0.4594491728520717,0.5236186981201172,6.550940990447998,ok,
JapaneseVowels,7968,1993,14,9,0.877571500250878,0.8773331186480533,0.4285789344684634,0.3313765525817871,3.121006488800049,ok,
MIC,1319,330,104,2,0.8696969696969697,0.8268750849252273,0.3042598973807038,0.386110782623291,1.4179835319519043,ok,
Marketing_Campaign,1792,448,27,2,0.8861607142857143,0.8655650713863309,0.2660155789007271,0.3145661354064941,0.6815781593322754,ok,
Mobile_Price_Classification,1600,400,20,4,0.5275,0.5240501346121106,1.043840246700544,0.3094034194946289,0.5481917858123779,ok,
National_Health_and_Nutrition_Health_Survey,1822,456,7,2,0.8333333333333334,0.7747183857380742,0.4063586668929986,0.2919633388519287,0.3912107944488525,ok,
PhishingWebsites,8844,2211,30,2,0.969244685662596,0.9691826926012308,0.0842017706515362,0.3782773017883301,4.030523777008057,ok,
UJI_Pen_Characters,1091,273,80,35,0.2234432234432234,0.2140835395849481,2.994763359754055,0.3512141704559326,2.762531518936157,ok,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1600,400,7,2,0.59,0.5698742393509127,0.6771256850391378,0.2958695888519287,0.3383610248565674,ok,
allbp,3017,755,29,3,0.9576158940397352,0.9403470306504804,0.133224117997549,0.3210890293121338,1.2449774742126465,ok,
autoUniv-au7-1100,880,220,12,5,0.3454545454545454,0.2798465472849367,1.5017314464075986,0.4013345241546631,0.2801370620727539,ok,
baseball,1072,268,16,3,0.9440298507462688,0.9287904777214648,0.1564349272227751,0.3059487342834472,0.3636479377746582,ok,
churn,4000,1000,20,2,0.876,0.8341219522024744,0.3114305077657942,0.3257615566253662,1.3837788105010986,ok,
default_of_credit_card_clients,24000,6000,23,2,0.8121666666666667,0.7774218964151143,0.4405465493307731,0.5445256233215332,13.87745451927185,ok,
golf_play_dataset_extended,876,219,9,2,0.8721461187214612,0.8675025152851945,0.2689869343335012,0.2933187484741211,0.2714185714721679,ok,
hill-valley,969,243,100,2,0.5267489711934157,0.4986522144144883,0.6886619411631139,0.3588020801544189,1.0323331356048584,ok,
htru,14318,3580,8,2,0.9810055865921788,0.9805650483029912,0.0729637067033337,0.342292308807373,4.753203392028809,ok,
internet_usage,8086,2022,70,46,0.4268051434223541,0.2903263159614926,1.9524302529149944,0.526669979095459,14.282869338989258,ok,
letter,16000,4000,15,26,0.844,0.8450536621096472,0.5903366190654347,0.4011764526367187,18.882396697998047,ok,
mozilla4,12436,3109,4,2,0.9163718237375362,0.9157237335104028,0.233414009211958,0.3116335868835449,1.7305574417114258,ok,
national-longitudinal-survey-binary,3926,982,16,2,0.8360488798370672,0.8288356638845962,0.3775876605229887,0.3221070766448974,1.2397596836090088,ok,
one-hundred-plants-margin,1280,320,64,100,0.759375,0.7421056547619047,2.0238299722332638,0.3534159660339355,4.307332515716553,ok,
optdigits,4496,1124,64,10,0.9590747330960854,0.9591088996920804,0.2141651926772791,0.4227421283721924,3.1640431880950928,ok,
pendigits,8793,2199,16,10,0.969531605275125,0.9694522257159252,0.1073343452999465,0.3499608039855957,2.9702155590057373,ok,
seismic+bumps,2067,517,18,2,0.9342359767891684,0.9024719535783364,0.2344890924106469,0.4058136940002441,0.6482789516448975,ok,
splice,2552,638,60,3,0.7836990595611285,0.7707313365153221,0.5105736329669119,0.3996775150299072,1.7830615043640137,ok,
sylvine,4099,1025,20,2,0.7346341463414634,0.7315710850045354,0.545786677287148,0.3247270584106445,1.4221646785736084,ok,
thyroid,5760,1440,21,3,0.9548611111111112,0.9444552985554246,0.0903447859617102,0.3310713768005371,2.056034803390503,ok,
vehicle,676,170,18,4,0.711764705882353,0.7005510044488513,0.6746602369405289,0.2987823486328125,0.2835323810577392,ok,
wall-robot-navigation,4364,1092,24,4,0.957875457875458,0.957850795296078,0.1257133166278763,0.334892988204956,1.6458592414855957,ok,
website_phishing,1082,271,9,3,0.9077490774907748,0.907244230473058,0.2963857572068292,0.2987992763519287,0.294269323348999,ok,
wine,2043,511,4,2,0.7534246575342466,0.7512761515839517,0.5072590883229101,0.2912619113922119,0.209247350692749,ok,
wine-quality-white,3918,980,11,7,0.6224489795918368,0.587269185897359,0.9460147363708776,0.3116693496704101,1.062580108642578,ok,
customer_satisfaction_in_airline,103904,25976,21,2,0.9221974129966124,0.9222358898613378,0.2173023852355855,12.43139147758484,187.70970678329468,ok,
mice_protein_expression,864,216,75,8,0.925925925925926,0.9254029893022546,0.7905308230409046,0.4762506484985351,0.7330923080444336,ok,
mobile_c36_oversampling,41408,10352,6,2,0.946097372488408,0.9463249348774836,0.1666303636684788,0.4674623012542724,21.16829633712769,ok,
thyroid-ann,3017,755,21,3,0.9470198675496688,0.924421408557849,0.1228998097195066,0.3332657814025879,1.1067869663238523,ok,
turiye_student_evaluation,4656,1164,32,5,0.4957044673539519,0.4012889140256722,1.257947466503254,0.3659813404083252,2.0785462856292725,ok,
water_quality,6396,1600,20,2,0.90125,0.8789716109496662,0.2341958931226112,0.3123631477355957,2.0726420879364014,ok,
Credit_c,80000,20000,22,3,0.6805,0.672675416736193,0.733910769997595,12.255095958709717,148.6553831100464,ok,
gina_agnostic,2774,694,970,2,0.7579250720461095,0.7579351263277396,0.5521411610553824,1.9647679328918457,32.77095317840576,ok,
mfeat-fourier,1600,400,76,10,0.6875,0.6774382802214148,1.3298716994937163,0.3631713390350342,1.2970736026763916,ok,
mfeat-karhunen,1600,400,64,10,0.78,0.7791393477946587,1.5599655516782338,0.3499104976654053,1.1379902362823486,ok,
