benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-40499,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40499.csv,4400,1100,40,11,0.9972727272727272,0.9972771371489508,0.0067215663972072,0.0832564830780029,6.897073984146118,ok,
openml_cc18_csv,OpenML-ID-40966,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40966.csv,864,216,77,8,1.0,1.0,0.0019888295167533,0.0643012523651123,0.9837238788604736,ok,
openml_cc18_csv,OpenML-ID-40984,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40984.csv,1848,462,16,7,0.948051948051948,0.9476100727036624,0.1097026311057074,0.0249629020690917,0.7230238914489746,ok,
openml_cc18_csv,OpenML-ID-4534,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-4534.csv,8844,2211,30,2,0.9728629579375848,0.9728291014054952,0.0715100079091267,0.1006741523742675,4.601303339004517,ok,
openml_cc18_csv,OpenML-ID-54,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-54.csv,676,170,18,4,0.8588235294117647,0.8594053233064507,0.2542919599085069,0.0199134349822998,0.4187183380126953,ok,
openml_cc18_csv,OpenML-ID-1063,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1063.csv,417,105,21,2,0.8095238095238095,0.792738551359241,0.4595556491298312,11.682731628417969,2.829615592956543,ok,
openml_cc18_csv,OpenML-ID-1461,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1461.csv,36168,9043,16,2,0.9058940617051864,0.9015401950660782,0.2012830677616743,0.2469642162322998,26.0988450050354,ok,
openml_cc18_csv,OpenML-ID-1480,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1480.csv,466,117,10,2,0.7435897435897436,0.6723499867829764,0.4445224484055869,0.0130655765533447,0.3720159530639648,ok,
openml_cc18_csv,OpenML-ID-1497,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1497.csv,4364,1092,24,4,0.9725274725274724,0.9725338358731466,0.0497695350149601,0.0577132701873779,2.0351333618164062,ok,
openml_cc18_csv,OpenML-ID-16,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-16.csv,1600,400,64,10,0.975,0.9750273766099125,0.0846979328249959,0.063401460647583,1.3911356925964355,ok,
