dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
Bank_Customer_Churn_Dataset,8000,2000,10,2,0.876,0.8649744717723122,0.3190547110757752,11.253150224685669,3.6506757736206055,ok,
Cardiovascular-Disease-dataset,56000,14000,11,2,0.7342142857142857,0.733862508403293,0.5434402605580316,0.5060734748840332,51.33121418952942,ok,
JapaneseVowels,7968,1993,14,9,0.9989964877069744,0.9989966616190659,0.003030175721378968,0.33284950256347656,2.345611095428467,ok,
MIC,1319,330,104,2,0.8666666666666667,0.8209646007561003,0.3094171014796459,0.3251347541809082,1.1659932136535645,ok,
Marketing_Campaign,1792,448,27,2,0.8861607142857143,0.8771093080198208,0.24667872031540433,0.2492225170135498,0.54618239402771,ok,
Mobile_Price_Classification,1600,400,20,4,0.9475,0.9474176689755194,0.15228045422733616,0.22344660758972168,0.43531179428100586,ok,
National_Health_and_Nutrition_Health_Survey,1822,456,7,2,0.8399122807017544,0.7994757710377405,0.3782743965189427,0.21101617813110352,0.2804744243621826,ok,
PhishingWebsites,8844,2211,30,2,0.9742198100407056,0.9741954251675333,0.05853219319357178,0.2956266403198242,3.6089413166046143,ok,
SDSS17,80000,20000,12,3,0.9763,0.9761741779815695,0.07643174768955012,0.6077959537506104,100.49654293060303,ok,
default_of_credit_card_clients,24000,6000,23,2,0.8266666666666667,0.8062994666063773,0.4162031848894959,0.4852559566497803,13.22329568862915,ok,
delta_ailerons,5703,1426,5,2,0.9509116409537167,0.9509027202578744,0.16125971439360878,0.21883344650268555,0.7310223579406738,ok,
dis,3017,755,29,2,0.9841059602649007,0.9784826392929236,0.04993717327203679,0.24086952209472656,1.0067811012268066,ok,
dna,2548,638,180,3,0.877742946708464,0.8747781429282148,0.3080207837832524,0.41881299018859863,4.309530735015869,ok,
drug_consumption,1507,377,12,7,0.40318302387267907,0.23169686059980046,1.5087693792955201,0.23056840896606445,0.3127627372741699,ok,
dry_bean_dataset,10888,2723,16,7,0.9261843554902681,0.926235723603983,0.19171759377928968,0.30434441566467285,3.604534387588501,ok,
eeg-eye-state,11984,2996,14,2,0.9909879839786382,0.9909857599166229,0.026299311712967323,0.2825915813446045,3.955115556716919,ok,
electricity,36249,9063,8,2,0.9038949575195852,0.9038222581028762,0.2230410433512757,0.3692965507507324,22.17720341682434,ok,
estimation_of_obesity_levels,1688,423,16,7,0.9858156028368794,0.9858510184092197,0.030084459063941884,0.32210326194763184,0.4085052013397217,ok,
eye_movements,8748,2188,27,3,0.7175502742230347,0.7165668445131841,0.620393109316026,0.33008241653442383,3.347367286682129,ok,
eye_movements_bin,6086,1522,20,2,0.6208935611038108,0.6200194275156794,0.6340287281946343,0.26097607612609863,1.9041006565093994,ok,
first-order-theorem-proving,4894,1224,51,6,0.636437908496732,0.6170571688170596,1.048056045662389,0.3147716522216797,2.542325496673584,ok,
gas-drift,11128,2782,128,6,0.9964054636951833,0.9964043734741117,0.01850094620810978,0.8828186988830566,13.25724744796753,ok,
golf_play_dataset_extended,876,219,9,2,0.9360730593607306,0.9360730593607306,0.1489910836328403,0.22816157341003418,0.17357826232910156,ok,
heloc,8000,2000,22,2,0.723,0.7227668469182582,0.5421155791561542,0.29387593269348145,2.790996789932251,ok,
hill-valley,969,243,100,2,0.8559670781893004,0.8558938572438423,0.448928797377842,0.2768130302429199,0.8420369625091553,ok,
