dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
BNG(cmc),44236,11060,9,3,0.5863471971066908,0.5848413929613878,0.8758021084834657,11.5759117603302,33.788244009017944,ok,
FOREX_audusd-hour-High,35060,8765,10,2,0.6831717056474615,0.6834377607755614,0.5890396832400392,0.44992661476135254,21.263935089111328,ok,
KDDCup09_upselling,4102,1026,49,2,0.8060428849902534,0.8060279594715917,0.3983273675651418,0.37502360343933105,2.06427001953125,ok,
MagicTelescope,15216,3804,9,2,0.8832807570977917,0.881293934747461,0.28236185042892137,0.39925050735473633,5.034691095352173,ok,
Pima_Indians_Diabetes_Database,614,154,8,2,0.7467532467532467,0.7389951134515554,0.4560082647884061,0.2905094623565674,0.12665987014770508,ok,
PizzaCutter3,834,209,37,2,0.8803827751196173,0.8243787817913973,0.261185053785646,0.31701183319091797,0.35242676734924316,ok,
QSAR_biodegradation,843,211,41,2,0.8767772511848341,0.8729723820807944,0.2715936107707706,0.31298184394836426,0.38083505630493164,ok,
Satellite,4080,1020,36,2,0.9921568627450981,0.9907463841469554,0.026223409409848655,0.3500676155090332,1.6746342182159424,ok,
UJI_Pen_Characters,1091,273,80,35,0.5347985347985348,0.5269117295347512,1.48093599481061,0.3285975456237793,2.871182918548584,ok,
ada,3317,830,48,2,0.844578313253012,0.8346943709098209,0.3297433431195766,0.3526575565338135,1.571855068206787,ok,
ada_agnostic,3649,913,48,2,0.828039430449069,0.820958335057013,0.35604699574995147,0.3618490695953369,1.7595179080963135,ok,
ada_prior,3649,913,14,2,0.8422782037239869,0.8342747821965313,0.35645539813119037,0.3173093795776367,0.8946354389190674,ok,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1600,400,7,2,0.61,0.5945768603438595,0.6329850316000006,0.4647674560546875,0.24762320518493652,ok,
allbp,3017,755,29,3,0.9788079470198675,0.9745560250231142,0.06652108828922328,0.3209996223449707,1.0132668018341064,ok,
allrep,3017,755,29,4,0.9841059602649007,0.9819611239618211,0.04146742377388618,0.32789111137390137,1.0134050846099854,ok,
analcatdata_authorship,672,169,69,4,0.9881656804733728,0.9881656804733728,0.029105158580363753,0.34389638900756836,0.4415757656097412,ok,
artificial-characters,8174,2044,7,10,0.8590998043052838,0.8589064278775438,0.36431258894397367,0.31055164337158203,1.970792293548584,ok,
autoUniv-au4-2500,2000,500,100,3,0.536,0.5113341516017604,0.9067286304857887,0.37384676933288574,1.750488519668579,ok,
autoUniv-au7-1100,880,220,12,5,0.40454545454545454,0.38438590051544036,1.356484327052125,0.24111080169677734,0.1904604434967041,ok,
bank,36168,9043,16,2,0.908437465442884,0.9036505325931943,0.18803303770888644,0.5500903129577637,24.26203417778015,ok,
banknote_authentication,1097,275,4,2,0.5490909090909091,0.4006953633368727,0.6874052690562443,0.2195603847503662,0.10404491424560547,ok,
