benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
talent_cls,Indian_pines,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,Indian_pines.csv,7315,1829,220,8,0.9502460360852923,0.9499778292977056,0.1472452202054119,0.6247832775115967,17.77524185180664,ok,
talent_cls,abalone,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,abalone.csv,3341,836,8,3,0.6578947368421053,0.6587490760319709,0.715297561654211,0.0219502449035644,1.075108289718628,ok,
talent_cls,autoUniv-au4-2500,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,autoUniv-au4-2500.csv,2000,500,100,3,0.518,0.496913440860215,0.9053436470784296,0.1368286609649658,2.439598798751831,ok,
talent_cls,contraceptive_method_choice,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,contraceptive_method_choice.csv,1178,295,9,3,0.559322033898305,0.5552237046735008,0.9006892501267869,0.017019510269165,0.4497761726379394,ok,
talent_cls,eye_movements,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,eye_movements.csv,8748,2188,27,3,0.6416819012797075,0.6415061533233427,0.7534397638608089,0.1183032989501953,4.266925811767578,ok,
talent_cls,jungle_chess_2pcs_raw_endgame_complete,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,jungle_chess_2pcs_raw_endgame_complete.csv,35855,8964,6,3,0.8821954484605087,0.880740253389736,0.2034854744980245,0.1126265525817871,22.537983417510983,ok,
talent_cls,maternal_health_risk,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,maternal_health_risk.csv,811,203,6,3,0.8719211822660099,0.8708964199219071,0.3315084765874845,0.011101484298706,0.3614704608917236,ok,
talent_cls,mfeat-zernike,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,mfeat-zernike.csv,1600,400,47,10,0.8125,0.8060351243469513,0.3192551169029414,0.0545394420623779,1.1192591190338137,ok,
talent_cls,one-hundred-plants-texture,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,one-hundred-plants-texture.csv,1279,320,64,100,0.8875,0.8806820436507936,0.5010712395439405,0.0697107315063476,4.822355508804321,ok,
talent_cls,segment,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/talent_cls/multiclass,segment.csv,1848,462,17,7,0.961038961038961,0.9608989250534976,0.1058487600079298,0.0257933139801025,0.7216198444366455,ok,
