dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
BNG(cmc),44236,11060,9,3,0.5877938517179023,0.5863105867937015,0.8755890614838067,11.891821146011353,34.427308082580566,ok,
FOREX_audusd-hour-High,35060,8765,10,2,0.6821448944666286,0.6824228539226641,0.5899508914183549,0.4647073745727539,22.10770297050476,ok,
JapaneseVowels,7968,1993,14,9,0.9989964877069744,0.998996661619066,0.0030790418638625,0.32177734375,2.673853874206543,ok,
MIC,1319,330,104,2,0.8606060606060606,0.8086630257160058,0.2974915523638818,0.3734331130981445,1.4413490295410156,ok,
Marketing_Campaign,1792,448,27,2,0.8883928571428571,0.8789973578717201,0.2469056079506031,0.2958934307098388,0.6765246391296387,ok,
Mobile_Price_Classification,1600,400,20,4,0.945,0.9449464946494648,0.1543182102837283,0.2945775985717773,0.5518002510070801,ok,
National_Health_and_Nutrition_Health_Survey,1822,456,7,2,0.8399122807017544,0.7994757710377405,0.3785538216240329,0.2825865745544433,0.3930671215057373,ok,
PhishingWebsites,8844,2211,30,2,0.973767526006332,0.9737591380934736,0.062108981927733,0.3687622547149658,4.057905197143555,ok,
Satellite,4080,1020,36,2,0.992156862745098,0.9907463841469554,0.0267157847552905,0.33913254737854,1.9628889560699463,ok,
Telecom_Churn_Dataset,2666,667,17,2,0.95952023988006,0.95808701613062,0.1620393013243915,0.2839250564575195,0.8722918033599854,ok,
Water_Quality_and_Potability,2620,656,8,2,0.6509146341463414,0.5835548433576456,0.6264967212585221,0.2842237949371338,0.6552155017852783,ok,
Wilt,3856,965,5,2,0.9927461139896372,0.9926443320683423,0.0333953391253613,0.284952163696289,0.5705955028533936,ok,
abalone,3341,836,8,3,0.6471291866028708,0.6506845919307434,0.7480238581549398,0.2891409397125244,0.8239200115203857,ok,
ada,3317,830,48,2,0.8421686746987952,0.8329446001587701,0.3292430515075548,0.3395938873291015,1.8765645027160645,ok,
ada_agnostic,3649,913,48,2,0.8313253012048193,0.8248951158084177,0.3556975740015082,0.3389091491699219,2.084131956100464,ok,
ada_prior,3649,913,14,2,0.8422782037239869,0.8342747821965313,0.3557236356888197,0.2846794128417969,1.0965967178344729,ok,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1600,400,7,2,0.61,0.59544,0.6321730733848411,0.3971056938171386,0.3387603759765625,ok,
allbp,3017,755,29,3,0.9788079470198676,0.9745560250231142,0.0647661911317985,0.3061079978942871,1.260401964187622,ok,
allrep,3017,755,29,4,0.9854304635761588,0.9831416823013608,0.0404156269926198,0.3136372566223144,1.24365496635437,ok,
analcatdata_authorship,672,169,69,4,0.9822485207100592,0.982241463870747,0.037724698407059,0.3248722553253174,0.5713937282562256,ok,
artificial-characters,8174,2044,7,10,0.8605675146771037,0.8602971161128301,0.3599767028016188,0.3054275512695312,2.2256734371185303,ok,
autoUniv-au4-2500,2000,500,100,3,0.5,0.4545083681228567,0.9103289266829836,0.4106535911560058,2.050187349319458,ok,
autoUniv-au7-1100,880,220,12,5,0.3863636363636363,0.3656827793116453,1.3597249268409113,0.2640502452850342,0.2808210849761963,ok,
bank,36168,9043,16,2,0.9086586309852924,0.9035905821999872,0.1881948170822916,0.5671732425689697,24.897123098373413,ok,
banknote_authentication,1097,275,4,2,0.5490909090909091,0.4006953633368727,0.6874077906199962,0.2876174449920654,0.1336991786956787,ok,
