dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-1050,1250,313,37,2,0.9009584664536742,0.8623569270071921,0.2662909592888738,11.667224884033203,2.2668280601501465,ok,
OpenML-ID-1475,4894,1224,51,6,0.6372549019607843,0.6176509651028225,1.0461245590277548,0.3982410430908203,2.971569299697876,ok,
OpenML-ID-1494,844,211,41,2,0.90521327014218,0.9032571176712376,0.2735616182619182,0.3213400840759277,0.4983572959899902,ok,
OpenML-ID-15,559,140,9,2,0.9714285714285714,0.9715631307468042,0.1185170327060484,0.2986025810241699,0.2068283557891845,ok,
OpenML-ID-151,36249,9063,8,2,0.9038949575195852,0.9038292171326652,0.2236872825372505,0.4250702857971191,22.41350293159485,ok,
OpenML-ID-40670,2548,638,180,3,0.9043887147335424,0.9026596321433684,0.2795236503960044,0.5071878433227539,4.42836332321167,ok,
OpenML-ID-40927,48000,12000,3072,10,0.5093333333333333,0.5027051429715582,1.4038222617671396,75.0017580986023,5834.61448764801,ok,
OpenML-ID-1067,1687,422,21,2,0.8815165876777251,0.8616718765755772,0.3057256456371984,11.632379293441772,2.2763748168945312,ok,
OpenML-ID-1468,864,216,856,9,0.9398148148148148,0.940217623692503,0.4111186766599253,1.1644394397735596,6.566984415054321,ok,
OpenML-ID-16,1600,400,64,10,0.9675,0.9672994932966524,0.1285900170342535,0.3114702701568603,1.13865327835083,ok,
OpenML-ID-188,588,148,19,5,0.7094594594594594,0.7114694377712578,0.6504910841298703,0.2446706295013427,0.2429511547088623,ok,
OpenML-ID-22,1600,400,47,10,0.8175,0.8144206372810697,0.3124137824659363,0.2620151042938232,0.9023644924163818,ok,
OpenML-ID-23,1178,295,9,3,0.5864406779661017,0.5818602690468989,0.8742681967302468,0.220005989074707,0.310063362121582,ok,
OpenML-ID-23517,77056,19264,21,2,0.5161960132890365,0.5055054640940508,0.6925708801903249,0.9042456150054932,106.51039361953735,ok,
OpenML-ID-1053,8708,2177,21,2,0.8226917776757005,0.7859206374834125,0.4196599780529566,11.838043928146362,4.95660138130188,ok,
OpenML-ID-1489,4323,1081,5,2,0.9037927844588344,0.9031433122933364,0.2235037548626706,0.2663049697875976,0.6426651477813721,ok,
OpenML-ID-1497,4364,1092,24,4,0.9862637362637364,0.9862686088806808,0.0364002502575403,0.3340635299682617,1.647876262664795,ok,
OpenML-ID-1510,455,114,30,2,0.9912280701754386,0.991205475258566,0.0411336238127754,0.2886562347412109,0.2676618099212646,ok,
