dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-1049,1166,292,37,2,0.9075342465753424,0.9001695636473404,0.17792526506565884,11.371283292770386,2.0506112575531006,ok,
OpenML-ID-1468,864,216,856,9,0.9490740740740741,0.949276242351217,0.4363783404303285,1.1440787315368652,6.41717529296875,ok,
OpenML-ID-18,1600,400,6,10,0.7575,0.7546217475781982,0.4959468231866492,0.2817347049713135,0.26351046562194824,ok,
OpenML-ID-188,588,148,19,5,0.6959459459459459,0.6972521222521223,0.6515463213572906,0.2501969337463379,0.1649303436279297,ok,
OpenML-ID-22,1600,400,47,10,0.8375,0.8336040929900297,0.2961036745394498,0.2657966613769531,0.7571778297424316,ok,
OpenML-ID-23,1178,295,9,3,0.5898305084745763,0.585003465003465,0.8748254148447091,0.2304670810699463,0.2255871295928955,ok,
OpenML-ID-23381,400,100,12,2,0.6,0.5201663201663201,0.6586882094017628,0.21517205238342285,0.10310769081115723,ok,
OpenML-ID-23517,77056,19264,21,2,0.5148982558139535,0.5034931938520433,0.6926587033827498,0.9193248748779297,100.850506067276,ok,
OpenML-ID-41027,35855,8964,6,3,0.8609995537706381,0.8590948520887849,0.2344810660885799,0.29923224449157715,21.796914100646973,ok,
OpenML-ID-4134,3000,751,1776,2,0.7669773635153129,0.7661492739815022,0.4704966098382867,3.9418249130249023,279.5088908672333,ok,
