dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
customer_satisfaction_in_airline,103904,25976,21,2,0.8999076070218663,0.9000570892765445,0.2509778198287005,12.356110334396362,187.21331405639648,ok,
kropt,22444,5612,6,18,0.5710976478973628,0.5594206801669269,1.283077715837859,0.5987973213195801,116.25999093055724,ok,
SDSS17,80000,20000,12,3,0.93965,0.9390379086045963,0.1991177633352548,11.928622484207152,103.49635481834412,ok,
Fitness_Club_c,1200,300,6,2,0.7566666666666667,0.7400888901999537,0.4939857102683055,0.4158320426940918,0.225778579711914,ok,
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,1280,320,20,2,0.596875,0.5963980875839615,0.6893129665276755,0.3832607269287109,0.4422500133514404,ok,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,1280,320,20,2,0.553125,0.5531206359437103,0.6874227467142406,0.2953710556030273,0.4449467658996582,ok,
IBM_HR_Analytics_Employee_Attrition_and_Performance,1176,294,31,2,0.8435374149659864,0.7752299067775259,0.3935302689326632,0.3118743896484375,0.552105188369751,ok,
INNHotelsGroup,29020,7255,17,2,0.8613370089593384,0.8561131821059798,0.3468546227128549,0.5156674385070801,17.716357946395874,ok,
cmc,1178,295,9,3,0.5084745762711864,0.4937635923398635,0.9224898428276188,0.3245103359222412,2.3353559970855717,ok,
default_of_credit_card_clients,24000,6000,23,2,0.809,0.7685339328583028,0.4422507448328572,0.581122636795044,28.64494562149048,ok,
hill-valley,969,243,100,2,0.5802469135802469,0.5612848534475519,0.6767317510748627,0.5339100360870361,2.24357008934021,ok,
ibm-employee-performance,1176,294,30,2,0.8469387755102041,0.7767504791972037,0.3043952204064036,0.3565874099731445,2.3577215671539307,ok,
in_vehicle_coupon_recommendation,10147,2537,21,2,0.6578636184469846,0.6303609953755163,0.6228836952681647,0.4679677486419678,11.45145320892334,ok,
jm1,8708,2177,21,2,0.8098300413412953,0.7482945645206102,0.4498382153285379,0.3979299068450928,10.511874198913574,ok,
kc1,1687,422,21,2,0.8601895734597157,0.8249220984178977,0.3379940810913434,0.3519322872161865,1.6093039512634275,ok,
kdd_ipums_la_97-small,4150,1038,20,2,0.8631984585741811,0.8621622228207201,0.2982390537722431,0.3456528186798095,2.281830072402954,ok,
