dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
Credit_c,80000,20000,22,3,0.6508,0.6493711107671922,0.7604389907449733,11.608560800552368,112.59133195877075,ok,
Satellite,4080,1020,36,2,0.9911764705882353,0.9893053803988162,0.02947392979657256,0.34741950035095215,1.9599277973175049,ok,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1600,400,7,2,0.585,0.5758829375457684,0.6717638859329648,0.2917187213897705,0.33918046951293945,ok,
allrep,3017,755,29,4,0.9668874172185431,0.9506098512721028,0.11258451207658919,0.3158421516418457,1.2437787055969238,ok,
car-evaluation,1382,346,21,4,0.9508670520231214,0.9442598944133974,0.24235366058792163,0.3016226291656494,0.494138240814209,ok,
compass,13315,3329,17,2,0.6725743466506459,0.6600685807081645,0.612742908218785,0.37247490882873535,5.218236446380615,ok,
electricity,36249,9063,8,2,0.7875979256316893,0.7849918218731721,0.45694425230337,0.4460883140563965,22.928532123565674,ok,
led24,2560,640,24,10,0.75,0.7479970572179209,0.9700927671601249,0.3131861686706543,0.9302809238433838,ok,
led7,2560,640,7,10,0.7296875,0.732358304907808,0.8377531245966701,0.2904322147369385,0.5587632656097412,ok,
letter,16000,4000,15,26,0.8955,0.8965053732704295,0.576114464835748,0.39747071266174316,19.134233236312866,ok,
mozilla4,12436,3109,4,2,0.8916050176905758,0.8914263860414331,0.2840306161406949,0.43958234786987305,1.754901647567749,ok,
national-longitudinal-survey-binary,3926,982,16,2,0.9775967413441955,0.9777139381466751,0.10144124469744603,0.32827234268188477,1.241805076599121,ok,
one-hundred-plants-margin,1280,320,64,100,0.8,0.7897880591630592,1.521244502998308,0.3637726306915283,4.3412864208221436,ok,
online_shoppers,9864,2466,14,2,0.8771289537712895,0.8467469063019507,0.2775730114273931,0.3502323627471924,3.304738759994507,ok,
pendigits,8793,2199,16,10,0.9877216916780355,0.9876995445304716,0.05455452629487188,0.341963529586792,2.980738401412964,ok,
semeion,1274,319,256,10,0.890282131661442,0.8908451424417267,0.8273046540670005,0.5233995914459229,3.1571221351623535,ok,
thyroid-ann,3017,755,21,3,0.9721854304635762,0.9694880911081754,0.05897155616936975,0.3163282871246338,1.0991873741149902,ok,
twonorm,5920,1480,20,2,0.9790540540540541,0.9790540636166706,0.09251742198626303,0.3364889621734619,2.087843894958496,ok,
waveform_database_generator,3999,1000,21,3,0.342,0.2757652199624611,1.100042962969318,0.32201647758483887,1.4326961040496826,ok,
wine-quality-white,3918,980,11,7,0.5673469387755102,0.5413342534853314,1.043445027861767,0.30890440940856934,1.062896966934204,ok,
