dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
volkert,46648,11662,180,10,0.197564740181787,0.0651853302848112,2.2776207905202464,13.924798488616943,102.13918900489809,ok,
MagicTelescope,15216,3804,9,2,0.6482649842271293,0.5099270976408615,0.6600871284231956,0.3335633277893066,5.221501111984253,ok,
Water_Quality_and_Potability,2620,656,8,2,0.6097560975609756,0.4619364375461936,0.6763627334551563,0.2422311305999755,0.6493194103240967,ok,
ada_prior,3649,913,14,2,0.7513691128148959,0.6447019529593729,0.5715949037489163,0.2643887996673584,1.0761651992797852,ok,
analcatdata_authorship,672,169,69,4,0.378698224852071,0.2080402265281763,1.2980486972887066,0.2838060855865478,0.5719161033630371,ok,
bank,36168,9043,16,2,0.8830034280659074,0.8281398136136093,0.3638149957363137,0.5208916664123535,23.88514757156372,ok,
jungle_chess_2pcs_raw_endgame_complete,35855,8964,6,3,0.5146140116019634,0.3496964624762256,0.945857466904774,0.3380880355834961,20.82576608657837,ok,
mfeat-factors,1600,400,216,10,0.1,0.0181818181818181,2.366027252168833,0.450718879699707,3.2385387420654297,ok,
microaggregation2,16000,4000,20,5,0.558,0.3996970474967907,1.3901233010653264,0.3758504390716553,7.047184467315674,ok,
one-hundred-plants-texture,1279,320,64,100,0.015625,0.0021099539994888,4.642688329875502,0.4108955860137939,4.5485999584198,ok,
pc1,887,222,21,2,0.9324324324324323,0.8998298998298998,0.246977090283751,0.2487666606903076,0.3572371006011963,ok,
pc3,1250,313,37,2,0.8977635782747604,0.8493992104215747,0.3317750345698669,0.2669172286987304,0.6354305744171143,ok,
phoneme,4323,1081,5,2,0.7067530064754857,0.585321731108153,0.6199799886202675,0.2446722984313964,0.6335394382476807,ok,
rice_cammeo_and_osmancik,3048,762,7,2,0.5721784776902887,0.4164771557144672,0.6848960704605438,0.2443189620971679,0.6754345893859863,ok,
rl,3976,994,12,2,0.5,0.3333333333333333,0.6938348347675416,0.2513859272003174,1.0699138641357422,ok,
semeion,1274,319,256,10,0.1003134796238244,0.0182907769114665,2.3269713195760247,0.4806747436523437,3.1127800941467285,ok,
thyroid,5760,1440,21,3,0.9256944444444444,0.8899752574428016,0.3399092415973289,0.291940689086914,2.026601076126098,ok,
wall-robot-navigation,4364,1092,24,4,0.4038461538461538,0.232349841938883,1.251657595315302,0.2816276550292969,1.630514144897461,ok,
waveform_database_generator_version_1,4000,1000,21,3,0.332,0.1655015015015015,1.09889501403791,0.271998643875122,1.4021406173706057,ok,
ASP-POTASSCO-classification,1035,259,141,11,0.2007722007722007,0.0671392568498677,2.322777503827665,11.37631893157959,4.484854698181152,ok,
BNG(cmc),44236,11060,9,3,0.4262206148282098,0.2547488244326335,1.067041353816216,0.4923994541168213,32.307541608810425,ok,
Diabetic_Retinopathy_Debrecen,920,231,19,2,0.5324675324675324,0.3700198106977768,0.6972965826112814,0.2713327407836914,0.3607676029205322,ok,
Employee,3722,931,8,2,0.6562835660580022,0.5200898299110757,0.6561021014535314,0.2566778659820556,0.9413235187530518,ok,
FICO-HELOC-cleaned,7896,1975,23,2,0.520506329113924,0.3563639735791635,0.6943569087497525,0.3185787200927734,3.190373659133911,ok,
FOREX_audchf-day-High,1466,367,10,2,0.5068119891008175,0.3409295839882533,0.6940818367916601,0.249549388885498,0.3907291889190674,ok,
FOREX_audjpy-day-High,1465,367,10,2,0.5149863760217984,0.350116636935683,0.6929399628158485,0.2524001598358154,0.3841977119445801,ok,
FOREX_audjpy-hour-High,35060,8765,10,2,0.5150028522532801,0.3501352323324506,0.6941530085888522,0.3964142799377441,21.53371834754944,ok,
