dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
OpenML-ID-1043,3649,913,48,2,0.8389923329682366,0.8302868754766626,0.34527667146349866,14.208706617355347,4.429293394088745,ok,
OpenML-ID-23512,78440,19610,28,2,0.7313105558388577,0.7310958999411408,0.522030815198546,1.3928813934326172,109.2098867893219,ok,
OpenML-ID-43945,30779,7695,8,2,0.8965562053281352,0.8965344823895809,0.24272260305837548,0.33074951171875,16.570894956588745,ok,
OpenML-ID-43973,2537,635,5,2,0.8976377952755905,0.8975091883654658,0.2338680993414875,0.21428394317626953,0.29110169410705566,ok,
OpenML-ID-4538,7898,1975,32,5,0.759493670886076,0.7545032248479401,0.6671733077018591,0.3225705623626709,3.3446762561798096,ok,
OpenML-ID-46,2552,638,60,3,0.9310344827586207,0.9299766927939911,0.2177445361019207,0.28058671951293945,1.4677188396453857,ok,
OpenML-ID-470,537,135,9,2,0.6962962962962963,0.5974081940468495,0.607527373318395,0.2263197898864746,0.1167306900024414,ok,
OpenML-ID-54,676,170,18,4,0.8588235294117647,0.857898255269547,0.26775814535981074,0.2196187973022461,0.1822514533996582,ok,
OpenML-ID-846,13279,3320,18,2,0.8987951807228916,0.8962584749479081,0.24372558790991225,0.3114585876464844,4.979368209838867,ok,
OpenML-ID-934,924,232,5,2,0.9439655172413793,0.9437653012950198,0.12101744682836706,0.20993900299072266,0.11169576644897461,ok,
OpenML-ID-999,180,46,69,2,0.9130434782608695,0.9067632850241545,0.2118949746646394,0.24310946464538574,0.13471722602844238,ok,
