dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
Bank_Customer_Churn_Dataset,8000,2000,10,2,0.8765,0.8654231312914972,0.3193623624145777,11.805837154388428,4.052074670791626,ok,
Cardiovascular-Disease-dataset,56000,14000,11,2,0.7344285714285714,0.734044545060732,0.543498104370833,0.513664722442627,53.40642762184143,ok,
KDDCup09_upselling,4102,1026,49,2,0.804093567251462,0.8037802273084078,0.3778678288666045,0.3831520080566406,2.471872568130493,ok,
MagicTelescope,15216,3804,9,2,0.8838065194532071,0.881828646753103,0.28170430838269833,0.36171793937683105,5.560627698898315,ok,
Pumpkin_Seeds,2000,500,12,2,0.874,0.8738274728054641,0.2989232920552232,0.28725266456604004,0.5527651309967041,ok,
Rain_in_Australia,116368,29092,18,3,0.8504743572116046,0.8418863152828804,0.37396003885753043,1.3785865306854248,220.35429787635803,ok,
jm1,8708,2177,21,2,0.8226917776757005,0.7859206374834125,0.41963724953390835,0.28862643241882324,3.318847417831421,ok,
jungle_chess_2pcs_raw_endgame_complete,35855,8964,6,3,0.8621151271753681,0.8602989453894033,0.23523363870809139,0.3187880516052246,22.018810272216797,ok,
mammography,8946,2237,6,2,0.9883772910147519,0.9876352025072205,0.03217305661462068,0.2436680793762207,1.7453060150146484,ok,
maternal_health_risk,811,203,6,3,0.8719211822660099,0.8701077326808658,0.33941909381301527,0.21604633331298828,0.23639202117919922,ok,
mfeat-factors,1600,400,216,10,0.975,0.9749601170386907,0.11361404631165094,0.41214942932128906,3.268716812133789,ok,
mfeat-fourier,1600,400,76,10,0.8825,0.8811271724058736,0.2956439701954301,0.3005995750427246,1.301001787185669,ok,
mfeat-morphological,1600,400,6,10,0.76,0.7551514277425558,0.4951093606963143,0.21826529502868652,0.35225629806518555,ok,
mfeat-zernike,1600,400,47,10,0.8225,0.818364025576206,0.3093459945115584,0.26024746894836426,0.9067034721374512,ok,
mice_protein_expression,864,216,75,8,1.0,1.0,0.00011755104690759844,0.2667860984802246,0.7370445728302002,ok,
microaggregation2,16000,4000,20,5,0.64075,0.5932012576051312,0.8808474616647168,0.44936037063598633,7.2742578983306885,ok,
one-hundred-plants-shape,1280,320,64,100,0.796875,0.7846701388888888,0.7591932435566765,0.27675390243530273,4.503833055496216,ok,
online_shoppers,9864,2466,14,2,0.9067315490673155,0.9025437128349609,0.2251632739715714,0.2736845016479492,3.3020598888397217,ok,
page-blocks,4378,1095,10,5,0.9780821917808219,0.9778880513920181,0.08654634346549463,0.23074889183044434,1.1519711017608643,ok,
pc4,1166,292,37,2,0.9075342465753424,0.9001695636473404,0.18037975126315353,0.24489665031433105,0.5911769866943359,ok,
pol,8065,2017,26,2,0.9831432821021319,0.9831425279644326,0.040779384170615794,0.2889823913574219,3.4691758155822754,ok,
satimage,5144,1286,36,6,0.926905132192846,0.9242251387381004,0.1827846049182009,0.28830599784851074,2.483441114425659,ok,
splice,2552,638,60,3,0.9592476489028213,0.9588496534804769,0.18281523669764516,0.32341599464416504,1.7749454975128174,ok,
steel_plates_faults,1552,389,27,7,0.8457583547557841,0.8457619692018535,0.40510379090742576,0.2387709617614746,0.6400420665740967,ok,
telco-customer-churn,5634,1409,18,2,0.7991483321504613,0.7912257278599857,0.4115765443115825,0.27687954902648926,1.900862693786621,ok,
thyroid-dis,2240,560,26,5,0.6964285714285714,0.6743784581598118,0.7101080431487782,0.24129557609558105,0.8909409046173096,ok,
turiye_student_evaluation,4656,1164,32,5,0.5077319587628866,0.4596184344720757,1.2294695869113654,0.2722280025482178,2.081019401550293,ok,
volkert,46648,11662,180,10,0.6961927628194134,0.6852697611616693,0.8576847704996061,3.4815361499786377,102.7888240814209,ok,
