dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
naticusdroid+android+permissions+dataset,23465,5867,86,2,0.9677859212544742,0.9677848468561573,0.09244520547312315,0.8059303760528564,25.79026198387146,ok,
national-longitudinal-survey-binary,3926,982,16,2,0.9989816700610998,0.998981399253474,0.0042101374981995485,0.24884963035583496,1.2379090785980225,ok,
okcupid_stem,21341,5336,13,3,0.7473763118440779,0.6859000220458761,0.5962302816811995,0.37841367721557617,9.889790296554565,ok,
one-hundred-plants-margin,1280,320,64,100,0.878125,0.8712549603174601,0.5106647915409853,0.38281679153442383,4.3640546798706055,ok,
one-hundred-plants-shape,1280,320,64,100,0.796875,0.7846701388888888,0.7591932435566765,0.2759079933166504,4.371043920516968,ok,
one-hundred-plants-texture,1279,320,64,100,0.91875,0.9186160714285714,0.3464417717378347,0.2752864360809326,4.502251386642456,ok,
online_shoppers,9864,2466,14,2,0.9067315490673155,0.9025437128349609,0.2251632739715714,0.2761242389678955,3.2601563930511475,ok,
optdigits,4496,1124,64,10,0.9875444839857651,0.9875316444630914,0.03815322092349214,0.33682703971862793,3.153012275695801,ok,
ozone-level-8hr,2027,507,72,2,0.9487179487179487,0.9339651450534407,0.13648302598229292,0.2922530174255371,1.5858573913574219,ok,
page-blocks,4378,1095,10,5,0.9780821917808219,0.9778880513920181,0.08654634346549463,0.23275327682495117,1.1456341743469238,ok,
pc1,887,222,21,2,0.9459459459459459,0.9395752895752896,0.1538602903924578,0.22936034202575684,0.3596963882446289,ok,
pc3,1250,313,37,2,0.9009584664536742,0.8623569270071921,0.2662996921271515,0.24437737464904785,0.640449047088623,ok,
pc4,1166,292,37,2,0.9075342465753424,0.9001695636473404,0.18037975126315353,0.24535393714904785,0.5934231281280518,ok,
pendigits,8793,2199,16,10,0.9968167348794906,0.996819604653752,0.014292290059410014,0.274763822555542,2.944378137588501,ok,
phoneme,4323,1081,5,2,0.9037927844588344,0.9031433122933364,0.22349052096415611,0.22155189514160156,0.6379292011260986,ok,
pol,8065,2017,26,2,0.9831432821021319,0.9831425279644326,0.040779384170615794,0.2903404235839844,3.4498138427734375,ok,
predict_students_dropout_and_academic_success,3539,885,34,3,0.7762711864406779,0.7617808973749368,0.5660334135936801,0.26189637184143066,1.6400036811828613,ok,
qsar,844,211,40,2,0.8957345971563981,0.894528318071669,0.28328265925739954,0.24207067489624023,0.48133254051208496,ok,
rice_cammeo_and_osmancik,3048,762,7,2,0.9291338582677166,0.9290158147227643,0.19237960170055046,0.2232346534729004,0.6746981143951416,ok,
ringnorm,5920,1480,20,2,0.9804054054054054,0.9804006889682947,0.06418332566375472,0.3663341999053955,2.0809004306793213,ok,
rl,3976,994,12,2,0.8430583501006036,0.8430272108843537,0.3421621801314686,0.23505377769470215,1.0886452198028564,ok,
satimage,5144,1286,36,6,0.926905132192846,0.9242251387381004,0.1827846049182009,0.2926671504974365,2.4899559020996094,ok,
segment,1848,462,17,7,0.9329004329004329,0.9330590345040857,0.16506264052185568,0.2351994514465332,0.5904009342193604,ok,
seismic+bumps,2067,517,18,2,0.9342359767891683,0.9024719535783365,0.23199996723421398,0.23752164840698242,0.6576967239379883,ok,
semeion,1274,319,256,10,0.9529780564263323,0.9532879829108956,0.14955376703296303,0.45908260345458984,3.1446492671966553,ok,
shuttle,46400,11600,9,7,0.9993965517241379,0.9993743249563456,0.0017565130540088513,0.42789769172668457,35.62822604179382,ok,
spambase,3680,921,57,2,0.9457111834961998,0.9454201146011075,0.14686403599930112,0.2996852397918701,2.408714532852173,ok,
splice,2552,638,60,3,0.9592476489028213,0.9588496534804769,0.18281523669764516,0.3288249969482422,1.7824618816375732,ok,
sports_articles_for_objectivity_analysis,800,200,59,2,0.845,0.8425608503788404,0.39089755077964256,0.26525330543518066,0.5735993385314941,ok,
statlog,800,200,20,2,0.74,0.7226666666666667,0.5151051071615909,0.23650169372558594,0.3193490505218506,ok,
steel_plates_faults,1552,389,27,7,0.8457583547557841,0.8457619692018535,0.40510379090742576,0.2539405822753906,0.6643011569976807,ok,
sylvine,4099,1025,20,2,0.9668292682926829,0.9668196044861463,0.07870105368178162,0.27144336700439453,1.4298903942108154,ok,
taiwanese_bankruptcy_prediction,5455,1364,95,2,0.9721407624633431,0.9626845742135774,0.08973704433990978,0.43366169929504395,5.349065065383911,ok,
telco-customer-churn,5634,1409,18,2,0.7991483321504613,0.7912257278599857,0.4115765443115825,0.2951221466064453,1.8998126983642578,ok,
texture,4400,1100,40,11,1.0,1.0,0.000939086613675038,0.28925204277038574,6.432480573654175,ok,
thyroid-ann,3017,755,21,3,0.990728476821192,0.9905986229528849,0.021608883534262102,0.24178647994995117,1.1058413982391357,ok,
thyroid-dis,2240,560,26,5,0.6964285714285714,0.6743784581598118,0.7101080431487782,0.24390363693237305,0.897939920425415,ok,
thyroid,5760,1440,21,3,0.9944444444444445,0.9943132927712989,0.01644386762319413,0.25847506523132324,2.054868698120117,ok,
turiye_student_evaluation,4656,1164,32,5,0.5077319587628866,0.4596184344720757,1.2294695869113654,0.27602720260620117,2.089014768600464,ok,
twonorm,5920,1480,20,2,0.9783783783783784,0.9783781414706402,0.0526602292795506,0.27608299255371094,2.0839040279388428,ok,
vehicle,676,170,18,4,0.8705882352941177,0.8694254510921179,0.2637337545322834,0.22539329528808594,0.28330373764038086,ok,
volkert,46648,11662,180,10,0.6961927628194134,0.6852486013593649,0.8576922087272272,3.472008466720581,101.15554404258728,ok,
walking-activity,119465,29867,4,22,0.6644791910804567,0.6634021229978435,0.9399891923157829,0.4670729637145996,374.8532865047455,ok,
wall-robot-navigation,4364,1092,24,4,0.9862637362637363,0.9862686088806807,0.03639896594814613,0.26082587242126465,1.648813009262085,ok,
water_quality,6396,1600,20,2,0.9075,0.8949554794520549,0.21646736377691497,0.25208020210266113,2.0757195949554443,ok,
waveform-5000,4000,1000,40,3,0.868,0.8676244327850255,0.30283013026386746,0.2795743942260742,2.038827657699585,ok,
waveform_database_generator,3999,1000,21,3,0.347,0.26054025872498443,1.0985071197833085,0.2509942054748535,1.4305565357208252,ok,
waveform_database_generator_version_1,4000,1000,21,3,0.863,0.8626131659409265,0.2979135935804777,0.2499692440032959,1.4143755435943604,ok,
