dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
Credit_c,80000,20000,22,3,0.56775,0.5105725025568209,0.8825456573089722,13.572543859481812,192.84001874923703,ok,
contraceptive_method_choice,1178,295,9,3,0.5322033898305085,0.5214307367617154,0.9542367997595356,0.4328382015228271,0.3195106983184814,ok,
credit,13371,3343,10,2,0.7436434340412803,0.7408755732665729,0.56945904132165,0.3700413703918457,8.113699674606323,ok,
drug_consumption,1507,377,12,7,0.3713527851458886,0.2413289521723257,1.5253273601001518,0.2904748916625976,1.4269068241119385,ok,
eeg-eye-state,11984,2996,14,2,0.6528704939919893,0.6242655831144708,0.6239796955943886,0.3720779418945312,7.749258995056152,ok,
first-order-theorem-proving,4894,1224,51,6,0.5196078431372549,0.4491662885868626,1.3124284422448376,0.3849256038665771,3.296476125717163,ok,
hill-valley,969,243,100,2,0.5596707818930041,0.5436610602643971,0.6694098495976003,0.3475792407989502,1.1389551162719729,ok,
house_16H,10790,2698,16,2,0.7713120830244625,0.7712778652164742,0.581775794224994,0.359248399734497,10.321715831756592,ok,
jungle_chess_2pcs_raw_endgame_complete,35855,8964,6,3,0.6851851851851852,0.6480434541405977,0.7502016324003109,0.4930624961853027,35.58496046066284,ok,
one-hundred-plants-texture,1279,320,64,100,0.625,0.6065933372183373,3.5055635192124712,0.3379218578338623,11.617799282073976,ok,
semeion,1274,319,256,10,0.7053291536050157,0.7043329656594425,1.6617237260774862,0.5204601287841797,3.240370035171509,ok,
thyroid,5760,1440,21,3,0.9256944444444444,0.8899752574428016,0.2674097117309144,0.3603436946868896,2.296060085296631,ok,
twonorm,5920,1480,20,2,0.9628378378378378,0.9628378548037704,0.0963611599480124,0.3457036018371582,2.5210416316986084,ok,
waveform_database_generator_version_1,4000,1000,21,3,0.723,0.7068383234966537,0.9518612742701092,0.3622999191284179,2.3219730854034424,ok,
dabetes_130-us_hospitals,81412,20354,20,2,0.5713373292718876,0.530998816291376,0.6776426455257818,13.611292600631714,154.40863227844238,ok,
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,1280,320,20,2,0.5125,0.5124238162212846,0.6938615383897311,0.4401066303253174,1.3140559196472168,ok,
GesturePhaseSegmentationProcessed,7898,1975,32,5,0.4329113924050632,0.3207131389930658,1.3592921392218975,0.4668455123901367,6.422335386276245,ok,
Indian_pines,7315,1829,220,8,0.6391470749043193,0.5502037572122156,0.8705156533267988,1.00020432472229,40.43725323677063,ok,
electricity,36249,9063,8,2,0.7444554783184376,0.7368083431821587,0.550047052095485,0.501927375793457,23.68273019790649,ok,
kdd_ipums_la_97-small,4150,1038,20,2,0.7986512524084779,0.7941795101680684,0.4273285073359951,0.3291966915130615,1.4927067756652832,ok,
led24,2560,640,24,10,0.246875,0.2142850700188893,2.1784937056988203,0.343712568283081,0.9875459671020508,ok,
led7,2560,640,7,10,0.6515625,0.6502345105018097,1.3168461695332472,0.3117580413818359,0.619560718536377,ok,
letter,16000,4000,15,26,0.44825,0.4462836520694372,2.472749688879391,0.5539772510528564,24.19099521636963,ok,
national-longitudinal-survey-binary,3926,982,16,2,0.7780040733197556,0.7675902713951918,0.4750326428515311,0.3343853950500488,1.245795726776123,ok,
one-hundred-plants-margin,1280,320,64,100,0.53125,0.4872228119103118,3.678470656939015,0.3663902282714844,4.600093841552734,ok,
online_shoppers,9864,2466,14,2,0.8450932684509327,0.7741425808579093,0.371366377438987,0.3588409423828125,3.2783608436584477,ok,
ozone-level-8hr,2027,507,72,2,0.9368836291913216,0.9063538164274496,0.2143672980684575,0.387202501296997,1.5927650928497314,ok,
pc1,887,222,21,2,0.9324324324324323,0.8998298998298998,0.1999570075458964,0.3136048316955566,0.3629004955291748,ok,
pc4,1166,292,37,2,0.8732876712328768,0.8174100323057274,0.292903176508844,0.329824686050415,0.5958657264709473,ok,
pol,8065,2017,26,2,0.7887952404561229,0.7858764193348292,0.4071515231822011,0.377244234085083,3.4712605476379395,ok,
seismic+bumps,2067,517,18,2,0.9342359767891684,0.9024719535783364,0.2324248670045159,0.3150889873504638,0.6523246765136719,ok,
splice,2552,638,60,3,0.6598746081504702,0.6084567977444668,0.7737338293624195,0.5560541152954102,1.7740724086761477,ok,
sylvine,4099,1025,20,2,0.7121951219512195,0.7121205929744224,0.6181533652560433,0.3356075286865234,1.423163652420044,ok,
thyroid-ann,3017,755,21,3,0.924503311258278,0.8882358035213739,0.2572482582268943,0.3282415866851806,1.098625659942627,ok,
turiye_student_evaluation,4656,1164,32,5,0.4261168384879725,0.3293543938596448,1.386426779735524,0.358875036239624,2.0851566791534424,ok,
waveform-5000,4000,1000,40,3,0.694,0.6933737504727941,1.0125819560796183,0.3664991855621338,2.048068761825561,ok,
volkert,46648,11662,180,10,0.3817527010804322,0.2302999125716152,1.8388986054095664,15.963037252426147,215.3262186050415,ok,
htru,14318,3580,8,2,0.9729050279329609,0.9724605201630302,0.0888870449510771,0.4945893287658691,19.5848970413208,ok,
madeline,2512,628,259,2,0.5079617834394905,0.5077558099472387,0.6933269690263094,0.7786180973052979,9.164266586303713,ok,
mfeat-fourier,1600,400,76,10,0.35,0.3012077361489896,2.053319660470526,0.5103433132171631,2.1230363845825195,ok,
mfeat-morphological,1600,400,6,10,0.6875,0.6663692506480275,0.7588714819525699,0.4531521797180176,0.3629531860351562,ok,
mfeat-zernike,1600,400,47,10,0.545,0.5356523853762072,1.9427954685753457,0.4662718772888183,0.9338502883911132,ok,
mobile_c36_oversampling,41408,10352,6,2,0.8728748068006182,0.8725182530548642,0.3494523941373652,0.5215966701507568,21.44468402862549,ok,
satimage,5144,1286,36,6,0.8133748055987559,0.8021798639371941,0.6234786923639504,0.561180830001831,2.506934642791748,ok,
statlog,800,200,20,2,0.695,0.5986374434135628,0.5882444934192453,0.4408948421478271,0.3173110485076904,ok,
taiwanese_bankruptcy_prediction,5455,1364,95,2,0.967741935483871,0.9518773135906928,0.1221954498304412,0.8282248973846436,5.37547492980957,ok,
website_phishing,1082,271,9,3,0.8339483394833949,0.8091059998553807,0.421714509889964,0.4393308162689209,0.2993209362030029,ok,
wine-quality-red,1279,320,4,6,0.56875,0.5211829836829837,1.0406101956768314,0.4226641654968261,0.309636116027832,ok,
customer_satisfaction_in_airline,103904,25976,21,2,0.7735987064983061,0.7731414199504476,0.5078881476077355,14.483321189880373,223.5615463256836,ok,
internet_usage,8086,2022,70,46,0.3565776458951533,0.2243161953208583,2.5782761516858748,0.6636185646057129,21.900466442108154,ok,
mammography,8946,2237,6,2,0.978095663835494,0.9710698621791476,0.0671568824210137,0.3171446323394775,2.074424266815185,ok,
mfeat-karhunen,1600,400,64,10,0.3125,0.2890550727396825,2.2088391222195254,0.5021932125091553,1.3611841201782229,ok,
mfeat-pixel,1600,400,240,10,0.8075,0.8075877282288999,1.9108471178289208,0.5361690521240234,4.297667980194092,ok,
mozilla4,12436,3109,4,2,0.8468961080733355,0.8463020903116314,0.3621328410875972,0.3495442867279053,2.2006821632385254,ok,
okcupid_stem,21341,5336,13,3,0.7200149925037481,0.6028105472214863,0.7241790361723438,0.4585292339324951,13.883182048797607,ok,
qsar,844,211,40,2,0.8436018957345972,0.8374428646656135,0.3621479354887502,0.3230445384979248,1.0730252265930176,ok,
ringnorm,5920,1480,20,2,0.9378378378378378,0.937804436805093,0.1754511194890815,0.3484525680541992,2.777947902679444,ok,
sports_articles_for_objectivity_analysis,800,200,59,2,0.815,0.8141392070964055,0.4728396891638687,0.3415572643280029,0.5637161731719971,ok,
steel_plates_faults,1552,389,27,7,0.4961439588688946,0.3812184424746906,1.2790502867851286,0.314521312713623,0.6396651268005371,ok,
telco-customer-churn,5634,1409,18,2,0.765791341376863,0.7271662486312249,0.477643083550736,0.387007474899292,1.9115386009216309,ok,
thyroid-dis,2240,560,26,5,0.625,0.5592582564537194,0.9441432596883134,0.3162224292755127,0.8916835784912109,ok,
vehicle,676,170,18,4,0.5823529411764706,0.5723724272317623,0.9553890172166788,0.2973427772521972,0.2782237529754638,ok,
wall-robot-navigation,4364,1092,24,4,0.586996336996337,0.5184543912542342,0.9736773465560296,0.4721074104309082,1.644362449645996,ok,
wine,2043,511,4,2,0.7103718199608611,0.7074006999954279,0.5819819071546969,0.2945961952209472,0.2085108757019043,ok,
yeast,1187,297,8,10,0.404040404040404,0.363106437239927,1.496738877170788,0.2975003719329834,0.3086192607879638,ok,
SDSS17,80000,20000,12,3,0.65855,0.5753642746229344,0.7210180623081112,14.021553993225098,150.10544323921204,ok,
Firm-Teacher_Clave-Direction_Classification,8640,2160,16,4,0.5884259259259259,0.5214359713842752,1.0353579000328266,0.4885392189025879,6.225424528121948,ok,
HR_Analytics_Job_Change_of_Data_Scientists,15326,3832,13,2,0.7507828810020877,0.6439118642548833,0.5246116205234108,0.4584493637084961,7.467691898345947,ok,
JapaneseVowels,7968,1993,14,9,0.4922227797290517,0.4698018430457349,1.7385274048207149,0.3777625560760498,3.1474087238311768,ok,
MIC,1319,330,104,2,0.8454545454545455,0.774652933273623,0.3787540859126377,0.4050958156585693,1.689629077911377,ok,
Mobile_Price_Classification,1600,400,20,4,0.4225,0.4094065089348108,1.2775289466190656,0.2956244945526123,0.8744373321533203,ok,
PhishingWebsites,8844,2211,30,2,0.9271822704658526,0.9265376482478176,0.2512377325972802,0.367905855178833,5.26882791519165,ok,
Water_Quality_and_Potability,2620,656,8,2,0.6097560975609756,0.4726336159961183,0.6670993390048424,0.292102575302124,0.7999699115753174,ok,
abalone,3341,836,8,3,0.5514354066985646,0.5516064939762716,0.8577797889711236,0.4030888080596924,1.1076993942260742,ok,
ada_agnostic,3649,913,48,2,0.7907995618838992,0.7452849354623419,0.4256880785120586,0.341132640838623,2.506141662597656,ok,
analcatdata_authorship,672,169,69,4,0.6331360946745562,0.5402591372338423,0.953401851734894,0.3292207717895508,0.6383163928985596,ok,
autoUniv-au7-1100,880,220,12,5,0.3090909090909091,0.2350009621827803,1.5346009839597865,0.3001642227172851,0.5055015087127686,ok,
bank,36168,9043,16,2,0.8830034280659074,0.8281398136136093,0.3452028663554811,0.5672445297241211,28.81874966621399,ok,
golf_play_dataset_extended,876,219,9,2,0.8493150684931506,0.8234727115038548,0.3591398187286513,0.2879292964935303,0.7010838985443115,ok,
heloc,8000,2000,22,2,0.6315,0.6268610432043776,0.659390274058215,0.344048261642456,3.869220495223999,ok,
ibm-employee-performance,1176,294,30,2,0.8469387755102041,0.7767504791972037,0.4078647423051947,0.3223750591278076,0.6834101676940918,ok,
in_vehicle_coupon_recommendation,10147,2537,21,2,0.584548679542767,0.4727285866150666,0.6673221089740791,0.3983869552612304,4.7525787353515625,ok,
jm1,8708,2177,21,2,0.8125861276986679,0.7439612452936245,0.4520018379699781,0.367431640625,4.517634868621826,ok,
kropt,22444,5612,6,18,0.2788667141838916,0.2228651397555828,2.1238153688722607,0.362220287322998,53.44217109680176,ok,
waveform_database_generator,3999,1000,21,3,0.33,0.289292277312676,1.0997089921475447,0.3150842189788818,1.4343392848968506,ok,
wine-quality-white,3918,980,11,7,0.5204081632653061,0.4250372074936856,1.1902779989514791,0.2952830791473388,1.060823917388916,ok,
Amazon_employee_access,26215,6554,7,2,0.9421727189502592,0.9141199684999374,0.2194388501362697,13.989213943481444,24.763643980026245,ok,
BNG(cmc),44236,11060,9,3,0.5304701627486438,0.5176614282544013,0.9646914090124012,0.5944595336914062,51.786686420440674,ok,
Cardiovascular-Disease-dataset,56000,14000,11,2,0.6698571428571428,0.6698518874493626,0.6187018659916182,0.6127541065216064,63.82468771934509,ok,
FOREX_audusd-hour-High,35060,8765,10,2,0.536908157444381,0.4781687185153777,0.6892204209998289,0.5009739398956299,24.79519462585449,ok,
KDDCup09_upselling,4102,1026,49,2,0.7017543859649122,0.7004385278593047,0.6382779567424813,0.3825716972351074,2.404430389404297,ok,
MagicTelescope,15216,3804,9,2,0.7634069400630915,0.735444740603746,0.5062293052173424,0.360682725906372,5.615723371505737,ok,
Satellite,4080,1020,36,2,0.9872549019607844,0.9824227268762176,0.0589361579279031,0.3521366119384765,1.9617018699646,ok,
Wilt,3856,965,5,2,0.9544041450777202,0.938222086762166,0.1346742765514178,0.296983003616333,0.5720081329345703,ok,
ada,3317,830,48,2,0.8048192771084337,0.7672417705470863,0.3947926450986219,0.4968760013580322,1.8777835369110107,ok,
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1600,400,7,2,0.5725,0.5037917969552416,0.6671727090381137,0.2969732284545898,0.3438458442687988,ok,
allrep,3017,755,29,4,0.9668874172185432,0.9506098512721028,0.1635441370255274,0.3242285251617431,1.256683588027954,ok,
autoUniv-au4-2500,2000,500,100,3,0.478,0.4292958031350076,0.913737702343311,0.4292085170745849,2.0499520301818848,ok,
baseball,1072,268,16,3,0.9328358208955224,0.9069324038490184,0.1794061395863455,0.3106582164764404,0.3702194690704345,ok,
churn,4000,1000,20,2,0.859,0.7938472296933835,0.3867170066188266,0.3289542198181152,1.3872692584991455,ok,
compass,13315,3329,17,2,0.6383298287774106,0.6371415890805797,0.6462105745324901,0.3807766437530517,5.187862157821655,ok,
delta_ailerons,5703,1426,5,2,0.9319775596072932,0.9318632900629044,0.2374420371267739,0.3013253211975097,0.8601124286651611,ok,
dis,3017,755,29,2,0.9841059602649008,0.9762226014376786,0.0850266203242364,0.3240468502044678,1.2491939067840576,ok,
dna,2548,638,180,3,0.6865203761755486,0.6430226216762728,0.7731681266794705,0.5146901607513428,5.399677038192749,ok,
dry_bean_dataset,10888,2723,16,7,0.8152772677194271,0.8113531950697135,0.6041843599272366,0.3871662616729736,3.9507699012756343,ok,
estimation_of_obesity_levels,1688,423,16,7,0.557919621749409,0.5515694245560983,1.3865018283196862,0.4498858451843261,0.5590262413024902,ok,
eye_movements,8748,2188,27,3,0.4287020109689214,0.3349914564278807,1.034801748935589,0.4055564403533935,3.725317478179932,ok,
gina_agnostic,2774,694,970,2,0.6195965417867435,0.5842195373602791,0.6610417511623667,1.9605677127838133,32.792731523513794,ok,
maternal_health_risk,811,203,6,3,0.7044334975369458,0.694646650494424,0.6478283180965525,0.3280138969421386,0.2307784557342529,ok,
mfeat-factors,1600,400,216,10,0.3975,0.3807388734518602,2.010001338701576,0.5238463878631592,3.275462865829468,ok,
mice_protein_expression,864,216,75,8,0.6805555555555556,0.6685790326941697,1.7496794514619205,0.3781051635742187,0.737288236618042,ok,
microaggregation2,16000,4000,20,5,0.558,0.3996970474967907,1.1607966192672106,0.4317188262939453,7.228388547897339,ok,
one-hundred-plants-shape,1280,320,64,100,0.415625,0.392463918026418,2.773153965636584,0.479619026184082,4.735581874847412,ok,
optdigits,4496,1124,64,10,0.8638790035587188,0.8614724163945742,1.7421074774356755,0.4052271842956543,3.162709951400757,ok,
page-blocks,4378,1095,10,5,0.9415525114155252,0.9283217024820448,0.214651086848508,0.2974014282226562,1.1708660125732422,ok,
pendigits,8793,2199,16,10,0.6934970441109596,0.685334568310429,1.424269734321871,0.3414790630340576,2.962120294570923,ok,
rice_cammeo_and_osmancik,3048,762,7,2,0.9081364829396326,0.908237079671709,0.2298256534439488,0.2944633960723877,0.6785364151000977,ok,
segment,1848,462,17,7,0.7770562770562771,0.7683510423545581,0.7025046108099084,0.3301341533660888,0.5784473419189453,ok,
shuttle,46400,11600,9,7,0.9553448275862068,0.951908778380004,0.1259863151928063,0.4919025897979736,36.23485350608826,ok,
BLE_RSSI_dataset_for_Indoor_localization,7987,1997,3,3,0.7085628442663996,0.7060188776982284,0.7441631747577024,13.54989767074585,3.376447916030884,ok,
BNG(breast-w),31492,7874,9,2,0.9748539497078994,0.97495890098703,0.0674314492513846,0.7099857330322266,25.70999050140381,ok,
BNG(tic-tac-toe),31492,7874,9,2,0.7199644399288798,0.701587294854363,0.5364442484601687,0.5349934101104736,32.43664908409119,ok,
Basketball_c,1072,268,11,2,0.664179104477612,0.6518474728235666,0.6055208329864059,0.3604860305786133,1.6308672428131104,ok,
California-Housing-Classification,16512,4128,8,2,0.751937984496124,0.7519273863598599,0.5626762183326797,0.4055202007293701,13.613152980804443,ok,
Click_prediction_small,31958,7990,3,2,0.8315394242803504,0.755056435003232,0.4429287507887454,0.3545975685119629,9.839820623397827,ok,
Diabetic_Retinopathy_Debrecen,920,231,19,2,0.6017316017316018,0.6020607491681872,0.6526711122061803,0.3131792545318603,1.0824697017669678,ok,
E-CommereShippingData,8799,2200,10,2,0.5990909090909091,0.4606945719990757,0.6101582280704274,0.3496561050415039,3.434321880340576,ok,
FICO-HELOC-cleaned,7896,1975,23,2,0.6617721518987342,0.6619049085486662,0.6571221658447172,0.4727063179016113,6.317730188369751,ok,
FOREX_audcad-day-High,1467,367,10,2,0.5286103542234333,0.5149804712859687,0.6911915477007882,0.2960174083709717,0.3880977630615234,ok,
FOREX_audcad-hour-High,35060,8765,10,2,0.5250427837992013,0.4862588591590465,0.6914855075055921,0.4618558883666992,22.353172302246094,ok,
FOREX_audsgd-hour-High,35060,8765,10,2,0.5267541357672562,0.5136359458751397,0.6905299857860224,0.4734795093536377,22.197699785232544,ok,
FOREX_cadjpy-day-High,1467,367,10,2,0.555858310626703,0.5549596730934371,0.7029445742831869,0.2886981964111328,0.3919723033905029,ok,
FOREX_cadjpy-hour-High,35060,8765,10,2,0.5302909298345693,0.4863772905891553,0.6891524390159453,0.4465584754943847,22.22876787185669,ok,
Marketing_Campaign,1792,448,27,2,0.8526785714285714,0.787055854950676,0.3767632272725356,0.3086283206939697,0.690140962600708,ok,
National_Health_and_Nutrition_Health_Survey,1822,456,7,2,0.8399122807017544,0.7668329046693013,0.408521429830982,0.2865991592407226,0.394099473953247,ok,
PieChart3,861,216,37,2,0.8703703703703703,0.8143564356435644,0.3229809651546778,0.3075325489044189,0.4858481884002685,ok,
Pima_Indians_Diabetes_Database,614,154,8,2,0.7337662337662337,0.7215829931508851,0.5093463925818689,0.2859499454498291,0.4254293441772461,ok,
PizzaCutter3,834,209,37,2,0.8851674641148325,0.8356831138786027,0.3077561804828436,0.3064949512481689,0.4705278873443603,ok,
Pumpkin_Seeds,2000,500,12,2,0.872,0.8714551083591332,0.3427039994201684,0.3985917568206787,0.5357620716094971,ok,
