dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
Bank_Customer_Churn_Dataset,8000,2000,10,2,0.874,0.8620045838267313,0.3183324178189738,11.72998309135437,4.035542964935303,ok,
Cardiovascular-Disease-dataset,56000,14000,11,2,0.7342142857142857,0.7338285010533102,0.5445036385001113,0.5020871162414551,52.40174436569214,ok,
JapaneseVowels,7968,1993,14,9,0.9979929754139488,0.9979936968637776,0.006738525149653728,0.33089327812194824,2.6546640396118164,ok,
MIC,1319,330,104,2,0.8606060606060606,0.8086630257160058,0.30634095032413994,0.35688304901123047,1.4119155406951904,ok,
Marketing_Campaign,1792,448,27,2,0.8928571428571429,0.8828045999801725,0.23141295181470709,0.2614023685455322,0.6844851970672607,ok,
Mobile_Price_Classification,1600,400,20,4,0.975,0.9750128495116206,0.06653544226103134,0.22294855117797852,0.5505244731903076,ok,
National_Health_and_Nutrition_Health_Survey,1822,456,7,2,0.8355263157894737,0.7913318971559885,0.3789562947177157,0.21320891380310059,0.3900737762451172,ok,
PhishingWebsites,8844,2211,30,2,0.9733152419719584,0.9732931420595443,0.06639466088786847,0.29839468002319336,4.030293703079224,ok,
Satellite,4080,1020,36,2,0.9931372549019608,0.9921048327071554,0.026949707636577717,0.26641273498535156,1.9639790058135986,ok,
Telecom_Churn_Dataset,2666,667,17,2,0.9580209895052474,0.9568557067620037,0.15625691655182886,0.23022723197937012,0.8785059452056885,ok,
Water_Quality_and_Potability,2620,656,8,2,0.6524390243902439,0.5952778220592663,0.6280994797545578,0.21509194374084473,0.6533269882202148,ok,
Wilt,3856,965,5,2,0.9927461139896373,0.9926443320683425,0.03335207171216125,0.21627521514892578,0.5684792995452881,ok,
abalone,3341,836,8,3,0.6363636363636364,0.6404791317883063,0.746121078834185,0.218919038772583,0.8245155811309814,ok,
accelerometer,122403,30601,4,4,0.7418385020097382,0.7389960332640086,0.5389126728190882,0.4358706474304199,225.6292541027069,ok,
kropt,22444,5612,6,18,0.8690306486101211,0.868583584404215,0.3748211205099641,0.29486823081970215,28.108208894729614,ok,
okcupid_stem,21341,5336,13,3,0.7432533733133433,0.6760474648310313,0.5980922833581163,0.387115478515625,9.955920457839966,ok,
ozone-level-8hr,2027,507,72,2,0.9487179487179487,0.9339651450534407,0.13142643896797465,0.29677462577819824,1.5865232944488525,ok,
pc3,1250,313,37,2,0.8977635782747604,0.8552497244472438,0.2659994129180443,0.25134849548339844,0.659569263458252,ok,
phoneme,4323,1081,5,2,0.8936170212765957,0.8927367320221175,0.2340094538857032,0.23594355583190918,0.6412265300750732,ok,
predict_students_dropout_and_academic_success,3539,885,34,3,0.7762711864406779,0.7623609999949906,0.5601555220586605,0.2664527893066406,1.6488268375396729,ok,
qsar,844,211,40,2,0.8957345971563981,0.894528318071669,0.27598967006154623,0.25257444381713867,0.48371315002441406,ok,
rl,3976,994,12,2,0.7826961770623743,0.7825694205334901,0.4588718807928933,0.24086332321166992,1.0848021507263184,ok,
seismic+bumps,2067,517,18,2,0.9342359767891683,0.9024719535783365,0.22933434971228073,0.23820710182189941,0.6480669975280762,ok,
spambase,3680,921,57,2,0.9533116178067318,0.9531547867600676,0.13846491072510023,0.30658555030822754,2.407111883163452,ok,
sports_articles_for_objectivity_analysis,800,200,59,2,0.835,0.8324034858871527,0.38954241421003083,0.26993870735168457,0.5830206871032715,ok,
taiwanese_bankruptcy_prediction,5455,1364,95,2,0.9728739002932552,0.9649035154411499,0.08927377046110355,0.4426233768463135,5.3998589515686035,ok,
twonorm,5920,1480,20,2,0.9797297297297297,0.9797295076287253,0.05310195725071745,0.30674242973327637,2.1045033931732178,ok,
wall-robot-navigation,4364,1092,24,4,0.9862637362637363,0.986261557879507,0.043739090813012894,0.2875335216522217,1.6658010482788086,ok,
waveform-5000,4000,1000,40,3,0.868,0.8677152475543325,0.2973306920294976,0.2905566692352295,2.061910390853882,ok,
website_phishing,1082,271,9,3,0.9188191881918819,0.9191106321121238,0.23710236336746263,0.22881293296813965,0.29692506790161133,ok,
wine-quality-red,1279,320,4,6,0.6625,0.6419178194244997,0.853208009835772,0.2230675220489502,0.30585765838623047,ok,
wine-quality-white,3918,980,11,7,0.6724489795918367,0.6659647260432721,0.7837949588613244,0.2385246753692627,1.0618953704833984,ok,
