dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
BNG(cmc),44236,11060,9,3,0.5848101265822785,0.5831557275908353,0.8780628467766074,11.535456657409668,35.01733350753784,ok,
FOREX_audusd-hour-High,35060,8765,10,2,0.6488305761551626,0.6483076116836686,0.6178919144690685,0.46556711196899414,22.230629682540894,ok,
KDDCup09_upselling,4102,1026,49,2,0.7992202729044834,0.7991439508265893,0.39495179585575924,0.3678562641143799,2.4231815338134766,ok,
MagicTelescope,15216,3804,9,2,0.881440588853838,0.8794364094262317,0.28219763335319853,0.3665468692779541,5.434326648712158,ok,
Pumpkin_Seeds,2000,500,12,2,0.88,0.8798554797270173,0.303832640133042,0.28395962715148926,0.5454204082489014,ok,
Rain_in_Australia,116368,29092,18,3,0.8495806407259727,0.8402586234548806,0.3772941940151983,1.394362449645996,219.4115047454834,ok,
jm1,8708,2177,21,2,0.8194763435920992,0.7749371644003626,0.42398564252876764,0.2917780876159668,3.3207662105560303,ok,
kc1,1687,422,21,2,0.8672985781990521,0.8349796291677061,0.31556426781963554,0.23589253425598145,0.608806848526001,ok,
kdd_ipums_la_97-small,4150,1038,20,2,0.8863198458574181,0.8859638015790258,0.2642287261858401,0.24836444854736328,1.442255973815918,ok,
kr-vs-k,22444,5612,6,18,0.8722380612972203,0.8720020747876456,0.3735773584798618,0.28179073333740234,28.826497793197632,ok,
microaggregation2,16000,4000,20,5,0.63575,0.583620244973544,0.8890417540435184,0.33362674713134766,7.260708332061768,ok,
one-hundred-plants-shape,1280,320,64,100,0.790625,0.7724887265512266,0.8616910827162076,0.27773356437683105,4.394512414932251,ok,
one-hundred-plants-texture,1279,320,64,100,0.9125,0.9085739087301586,0.4146075249974541,0.4061586856842041,4.4784955978393555,ok,
page-blocks,4378,1095,10,5,0.9789954337899544,0.978875818814008,0.08812006190889474,0.23088645935058594,1.1512999534606934,ok,
pc1,887,222,21,2,0.9414414414414415,0.9330171853150269,0.15170789161009854,0.22642040252685547,0.3627758026123047,ok,
pc4,1166,292,37,2,0.9075342465753424,0.9017281984442083,0.18389881693034354,0.2447221279144287,0.5928564071655273,ok,
pol,8065,2017,26,2,0.9826474962816063,0.9826470270862447,0.03866434154749134,0.2893803119659424,3.465236186981201,ok,
segment,1848,462,17,7,0.9393939393939394,0.9395652635336569,0.16720612060776455,0.22940993309020996,0.5800144672393799,ok,
semeion,1274,319,256,10,0.9435736677115988,0.9435393375036457,0.1777206145580855,0.454592227935791,3.1397130489349365,ok,
statlog,800,200,20,2,0.745,0.7332687651331719,0.49938292942189094,0.24543476104736328,0.31110620498657227,ok,
sylvine,4099,1025,20,2,0.9521951219512195,0.9521827425618533,0.11852688282406505,0.25263166427612305,1.427257776260376,ok,
texture,4400,1100,40,11,1.0,1.0,0.0042091198098019944,0.28449296951293945,6.3285911083221436,ok,
water_quality,6396,1600,20,2,0.904375,0.8894851365464832,0.21816465984261257,0.24973249435424805,2.086824893951416,ok,
waveform_database_generator,3999,1000,21,3,0.339,0.1716519790888723,1.0984648489518565,0.24852633476257324,1.4339606761932373,ok,
waveform_database_generator_version_1,4000,1000,21,3,0.864,0.8633132673477095,0.2963585918066815,0.24657392501831055,1.4183919429779053,ok,
wine,2043,511,4,2,0.786692759295499,0.7850632346833691,0.4614120313167593,0.21318912506103516,0.2093212604522705,ok,
yeast,1187,297,8,10,0.6161616161616161,0.6099597819734974,1.0119742382134447,0.21698832511901855,0.31431126594543457,ok,
