dataset_id,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
BLE_RSSI_dataset_for_Indoor_localization,7987,1997,3,3,0.7411116675012519,0.7405813362488243,0.5880160040844249,11.56912875175476,2.8422389030456543,ok,
California-Housing-Classification,16512,4128,8,2,0.9006782945736435,0.9006761962257839,0.22729303760979258,0.44847989082336426,5.885241508483887,ok,
Credit_c,80000,20000,22,3,0.77575,0.7763006541138374,0.5359114000486505,1.1788697242736816,110.99880647659302,ok,
compass,13315,3329,17,2,0.7837188344848303,0.7836928359431572,0.4672193942522908,0.33439040184020996,5.235639572143555,ok,
customer_satisfaction_in_airline,103904,25976,21,2,0.9627733292269788,0.9628200354433071,0.08503808611867454,1.2702970504760742,179.7755742073059,ok,
led24,2560,640,24,10,0.7375,0.7342384853168086,0.7976987862478178,0.24863314628601074,0.9295370578765869,ok,
led7,2560,640,7,10,0.7390625,0.7327569348026886,0.8090426165531899,0.2135171890258789,0.5576364994049072,ok,
letter,16000,4000,15,26,0.984,0.98400257412998,0.046814052466130865,0.3171567916870117,19.171363592147827,ok,
national-longitudinal-survey-binary,3926,982,16,2,0.9979633401221996,0.9979622518169301,0.004890751869365812,0.23816275596618652,1.2399766445159912,ok,
one-hundred-plants-margin,1280,320,64,100,0.840625,0.8282837301587301,0.5938806756218384,0.3868684768676758,4.373362064361572,ok,
online_shoppers,9864,2466,14,2,0.9099756690997567,0.9059334967363536,0.22424152429938363,0.2744157314300537,3.2715530395507812,ok,
optdigits,4496,1124,64,10,0.9893238434163701,0.9893193119774953,0.04821095256873696,0.3279705047607422,3.149630308151245,ok,
pendigits,8793,2199,16,10,0.9954524783992724,0.9954551938570311,0.018321969026869982,0.26320528984069824,2.9637093544006348,ok,
ringnorm,5920,1480,20,2,0.9783783783783784,0.9783736383106102,0.06679748991418558,0.25144147872924805,2.0805845260620117,ok,
shuttle,46400,11600,9,7,0.9993965517241379,0.9993985676573313,0.0011220019189739719,0.4007079601287842,36.30195713043213,ok,
