benchmark,dataset_id,dataset_dir,dataset_name,n_train,n_test,n_features,n_classes,accuracy,f1_weighted,logloss,fit_seconds,predict_seconds,status,error
openml_cc18_csv,OpenML-ID-1049,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1049.csv,1166,292,37,2,0.9178082191780822,0.9073118662159758,0.14307036252285169,11.813461542129517,3.0615122318267822,ok,
openml_cc18_csv,OpenML-ID-11,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-11.csv,500,125,4,3,0.976,0.9772408930669801,0.045947194539503966,0.009241819381713867,0.23391985893249512,ok,
openml_cc18_csv,OpenML-ID-1468,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1468.csv,864,216,856,9,0.9537037037037037,0.9542032868240318,0.5328119159217908,0.8674185276031494,7.737550497055054,ok,
openml_cc18_csv,OpenML-ID-1487,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-1487.csv,2027,507,72,2,0.9526627218934911,0.9408005732792057,0.13557304049190946,0.08944177627563477,1.8926806449890137,ok,
openml_cc18_csv,OpenML-ID-151,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-151.csv,36249,9063,8,2,0.8860200816506676,0.8858876106491633,0.2635147783003777,0.1501615047454834,23.06887912750244,ok,
openml_cc18_csv,OpenML-ID-188,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-188.csv,588,148,19,5,0.6824324324324325,0.6867875403654746,0.6440378210789586,0.019110679626464844,0.37890148162841797,ok,
openml_cc18_csv,OpenML-ID-29,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-29.csv,552,138,15,2,0.9057971014492754,0.9057117135913516,0.30491203519426013,0.016663312911987305,0.36110568046569824,ok,
openml_cc18_csv,OpenML-ID-37,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-37.csv,614,154,8,2,0.7987012987012987,0.7925345773589287,0.45777684230176124,0.012247562408447266,0.32239580154418945,ok,
openml_cc18_csv,OpenML-ID-40923,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40923.csv,73600,18400,1024,46,0.9465760869565217,0.9465893212179269,0.2561646123998052,34.77723026275635,2651.156287431717,ok,
openml_cc18_csv,OpenML-ID-40982,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-40982.csv,1552,389,27,7,0.8020565552699229,0.7982156714846222,0.48914767083610755,0.037836313247680664,0.7925522327423096,ok,
openml_cc18_csv,OpenML-ID-4134,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-4134.csv,3000,751,1776,2,0.7896138482023968,0.7892074557088873,0.4664071333293698,3.523557186126709,80.56835150718689,ok,
openml_cc18_csv,OpenML-ID-469,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/openml_cc18_72,OpenML-ID-469.csv,637,160,4,6,0.15,0.12125365497076021,1.7688110324587476,0.009739160537719727,0.30133795738220215,ok,
tabarena_cls,46905__Amazon_employee_access,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46905__Amazon_employee_access.csv,26215,6554,9,2,0.9479707049130303,0.9337257082740252,0.1612848632655866,0.11427521705627441,13.51407527923584,ok,
tabarena_cls,46913__blood-transfusion-service-center,/vast/users/guangyi.chen/causal_group/zijian.li/dmir_crl/lyh/TabICL/dataset/tabarena/cls,46913__blood-transfusion-service-center.csv,598,150,4,2,0.7933333333333333,0.7685640074211503,0.4570005368251698,0.009746074676513672,0.14888572692871094,ok,
